Depth,Train,Test1,Test2,Test3,Test4,Test5,Test6,Test7,Test8,Test9,Test10,Test11,Test12,Test13,Test14,Test15,Test16,Test17,Test18,Test19,Test20,Test21,Test22,Test23,Test24,Test25,Test26,Test27,Test28,Test29,Test30,Test31,Test32,Test33,Test34,Test35,Test36,Test37,Test38,Test39,Test40,Test41,Test42,Test43,Test44,Test45,Test46,Test47,Test48,Test49,Test50,Mean,STD,First_Quartile,Median,Third_Quartile
32,11.621353155204357,9.486607142857142,10.376827896512935,13.786461199779856,11.79791137454135,10.532181666202286,10.438356164383562,11.640953716690042,11.669908307863295,16.189151599443672,12.701555869872703,9.938409854423293,10.949720670391061,10.93274287295876,11.884787472035795,11.321271929824562,10.373092142453363,9.957805907172995,10.04983388704319,11.525229357798166,9.493318485523385,10.617705664674068,10.56298773690078,10.879368658399098,9.009261857984844,11.972027972027972,10.68042387060792,13.08172531214529,9.817158931082982,11.57778391820945,10.914702581369248,11.497772828507795,8.796930665935873,11.27151582454192,12.016689847009737,10.630680253373727,10.368080921607193,11.659693165969315,9.522447812410638,11.049723756906078,9.271335412531895,11.016225448334756,10.926966292134832,10.991438829052749,10.712313638873551,11.144660993686523,11.064659977703457,11.248206599713056,9.991435912075364,10.517575422086908,9.310058187863675,10.943353716229842,1.2548175808414264,10.369333726818736,10.92083443675204,11.518365225475574
33,11.57670930154691,8.900669642857142,9.870641169853767,12.217941662080351,10.838272650296359,9.361939258846476,10.136986301369863,10.26647966339411,10.502917477076966,12.211404728789987,11.824611032531825,9.29451287793953,9.525139664804469,9.548851370052589,10.40268456375839,10.389254385964913,9.440361786319954,9.170182841068918,9.44075304540421,9.547018348623853,8.93652561247216,9.991460290350128,9.643255295429208,10.428410372040586,8.925063149031715,10.62937062937063,9.983268265476855,11.889897843359819,9.479606188466947,10.693561757391544,9.708193041526375,9.047884187082406,8.714716360646753,10.410882842865075,10.653685674547983,10.52051776370146,10.873840966563641,11.185495118549511,9.036316843008292,9.640883977900552,8.902750212645309,10.816965556504412,9.662921348314606,10.494338580502625,10.160132523467698,10.376063683777106,10.395763656633223,9.469153515064562,9.648872395089922,9.964018820924439,8.700471044610696,10.037498199766999,0.8714201185258803,9.447853162819298,9.973643543200648,10.500772752933381
34,11.613540480814304,10.212053571428571,10.742407199100112,13.48376444689048,10.9229466553768,10.114237949289496,10.95890410958904,11.4726507713885,11.864406779661017,16.050069541029206,12.701555869872703,10.274356103023516,11.28491620111732,10.351508441738169,12.527964205816556,12.417763157894738,10.175240248728095,10.68917018284107,10.93576965669989,11.123853211009175,10.105790645879733,11.443210930828352,9.698996655518394,11.583990980834272,9.710917765927588,11.636363636363637,11.21026213050753,11.889897843359819,10.68917018284107,10.748825642442664,10.353535353535353,10.801781737193764,9.67388325568649,11.882287617990006,11.655076495132127,10.27265216193886,10.143298679404326,12.022315202231521,10.151558478696025,10.386740331491714,9.781684150836405,11.073156846000568,10.393258426966293,11.267605633802818,11.374930977360574,11.30936041723854,11.845039018952063,10.3012912482066,10.362546388809593,10.60060891226128,10.085896370185647,11.05518944841836,1.1132195357314032,10.281089889319286,10.86236419628528,11.55615592847283
35,11.627491685082255,9.849330357142858,10.404949381327334,12.82333516785911,10.640699971775332,10.922262468654221,10.356164383561643,11.079943899018232,11.53098082800778,15.048678720445064,12.164073550212164,9.994400895856662,11.11731843575419,10.60060891226128,11.828859060402683,11.348684210526317,9.638213680045224,9.957805907172995,9.246954595791806,11.410550458715596,9.270601336302896,10.873896954170224,10.758082497212932,10.96392333709132,9.233791748526523,12.671328671328672,10.90351366424986,13.08172531214529,9.817158931082982,12.655429676706273,10.74635241301908,11.219376391982184,9.235406960811181,10.993892282065518,11.265646731571627,9.969705315340127,11.463894352346164,11.380753138075313,9.293680297397769,10.276243093922652,9.611567904734903,10.333048676345005,10.393258426966293,10.494338580502625,10.739922694643843,10.56821301125446,11.315496098104793,11.133428981348636,9.962888952326578,11.01577636313313,9.088390135771682,10.81389095630022,1.1405761927374651,9.97587921046926,10.752217455116007,11.303033756471502
36,11.657626286301033,9.291294642857142,10.067491563554555,12.025316455696203,10.753598645215918,9.863471719141822,10.054794520547945,10.462833099579242,11.00305640455682,14.631432545201669,11.456859971711458,9.938409854423293,9.888268156424582,9.991696650982563,10.794183445190157,11.266447368421053,9.01639344262295,9.732770745428972,9.274640088593578,9.977064220183486,9.465478841870825,10.276117278679193,10.340022296544035,11.217587373167982,10.019646365422396,11.020979020979022,10.122699386503067,11.435868331441544,10.042194092827005,9.975131251726996,9.876543209876543,10.077951002227172,9.235406960811181,10.327595780122154,10.653685674547983,10.079867805012393,9.665636414723238,11.352859135285913,9.779811266800115,9.88950276243094,9.469804366316984,9.109023626530032,9.382022471910112,10.577188621927643,10.40861402540033,10.678012626955805,10.618729096989966,10.416068866571019,10.191264630316871,9.355106559645723,9.476309226932669,10.280535038216605,0.9236546771198337,9.800726379885543,10.072721282890864,10.644946530158478
37,11.636978503984464,9.793526785714286,10.62992125984252,13.428728673637865,10.38667795653401,9.111173028698802,10.63013698630137,10.855539971949508,12.086690747429842,12.628650904033378,12.220650636492222,9.910414333706608,10.58659217877095,10.296152781621922,11.856823266219239,11.842105263157894,9.355568117580553,10.09845288326301,9.717607973421927,10.722477064220183,9.688195991091314,10.788499857671505,9.949832775919733,11.189402480270575,9.79511647488072,11.916083916083917,10.931399888455102,13.649262202043133,10.576652601969059,11.688311688311687,10.830527497194165,10.077951002227172,9.646478487256783,11.3270405330372,11.154381084840056,10.02478656017626,12.278729980331555,11.687587168758718,9.436659994280811,9.806629834254144,9.75333144315282,10.67463706233988,9.550561797752808,10.7981220657277,10.684704583103258,11.281910513313203,11.2876254180602,9.956958393113343,9.84870111333143,10.766675892610019,9.39318370739817,10.73195665643105,1.046007404383018,9.864129418425225,10.652387024320625,11.286196691873451
38,11.656510189959597,10.072544642857142,10.995500562429697,13.511282333516785,10.358453288173862,9.166898857620508,10.95890410958904,10.659186535764375,11.558766323978883,12.573018080667595,12.333804809052335,10.022396416573349,10.949720670391061,10.130085801273179,11.437360178970918,11.842105263157894,9.892594686263426,10.520393811533053,9.689922480620156,10.579128440366972,9.57683741648107,11.101622544833475,10.005574136008919,11.104847801578353,10.188043783328656,11.972027972027972,10.56887897378695,13.62088535754824,10.520393811533053,12.24095053882288,10.85858585858586,10.46770601336303,9.975335708413263,11.077179344808439,11.043115438108483,9.914624070503994,11.99775217757797,11.994421199442119,9.522447812410638,9.972375690607734,10.036858519988659,10.816965556504412,9.606741573033707,10.96382214857774,10.82274986195472,10.925061762283832,11.538461538461538,9.870875179340029,9.905795032829005,10.822031552726266,9.808811305070657,10.801876939466839,0.9897981566816187,10.009779706150027,10.738076046134394,11.104041487392134
39,11.638652648496619,9.988839285714286,10.179977502812148,14.254265272427077,10.838272650296359,10.002786291446085,10.657534246575343,11.360448807854137,11.475409836065573,15.99443671766342,12.362093352192362,9.966405375139978,11.145251396648044,10.628286742319402,12.192393736017896,11.869517543859649,9.977388355002827,10.29535864978903,10.271317829457365,11.582568807339449,10.077951002227172,11.101622544833475,10.089186176142698,11.302142051860203,10.047712601740107,11.412587412587413,10.931399888455102,12.202043132803633,10.520393811533053,10.500138159712629,10.6341189674523,10.356347438752785,9.701288024116197,11.38256524153248,11.710709318497914,9.749380335995593,10.536667603259342,11.269177126917713,9.951386903059765,10.303867403314918,9.724978735469238,10.219185881013379,10.617977528089888,11.046672190002761,10.877967973495306,10.979961570134504,11.426978818283166,10.616929698708752,10.219811590065659,10.84970938278439,9.836519811582157,10.904798614460882,1.1227327971877092,10.189779597362456,10.631202854885851,11.345872118855654
40,11.6503716600817,9.514508928571429,9.955005624296962,12.493120528343423,11.00762066045724,9.278350515463918,10.21917808219178,10.855539971949508,10.55848846901917,12.294853963838664,11.032531824611032,9.098544232922732,10.0,10.351508441738169,11.185682326621924,10.74561403508772,9.525155455059355,9.282700421940929,9.579180509413067,9.891055045871559,8.992204899777283,10.276117278679193,10.28428093645485,10.738444193912063,9.710917765927588,12.167832167832168,10.736196319018406,12.372304199772985,10.126582278481013,11.49488809063277,10.886644219977553,9.938752783964365,8.98876404494382,10.410882842865075,10.848400556328233,10.768383365464059,11.491992132621522,10.683403068340306,9.350872176150988,10.46961325966851,9.21462999716473,10.532308568175349,9.775280898876403,10.273405136702568,10.049696300386527,10.321163875926434,10.535117056856187,9.497847919655667,9.67741935483871,10.406864101854413,8.922139096702688,10.33623975850702,0.8833711792747405,9.68579395761093,10.302722406190643,10.762691032869974
41,11.653719949106007,9.430803571428571,9.730033745781776,12.217941662080351,10.9229466553768,9.250487601003064,9.863013698630137,10.659186535764375,10.391775493192554,14.687065368567453,11.570014144271571,9.826427771556551,9.776536312849162,10.019374481040687,10.794183445190157,10.334429824561402,9.836065573770492,9.198312236286919,9.634551495016613,9.661697247706421,9.075723830734967,9.962994591517221,10.172798216276476,10.710259301014656,9.54252034802133,11.048951048951048,10.011154489682097,11.464245175936435,9.395218002812939,10.914617297596022,10.1010101010101,9.38195991091314,8.632502055357632,9.938922820655192,11.070931849791377,10.162489672266593,10.311885361056476,10.683403068340306,9.236488418644552,10.69060773480663,9.21462999716473,9.536009109023627,10.084269662921349,9.886771610052472,10.18774157923799,9.470216854241011,10.535117056856187,9.870875179340029,9.76306023408507,9.49349570993634,8.922139096702688,10.145557124980435,0.9742203558740604,9.537636918773053,9.950958706086206,10.628169166037328
42,11.653161900935288,9.821428571428571,10.854893138357705,12.575674188222344,10.189105278012983,9.52911674561159,10.767123287671234,10.855539971949508,11.225340372325645,13.518776077885953,11.73974540311174,9.798432250839866,11.11731843575419,9.88098533075007,11.409395973154362,11.403508771929824,9.779536461277557,9.845288326300984,9.579180509413067,11.009174311926607,9.298440979955457,10.930828351836038,9.615384615384617,10.710259301014656,10.159977547010946,11.048951048951048,10.736196319018406,12.3155505107832,10.267229254571026,11.163304780326056,10.32547699214366,10.606904231625835,9.317621266100302,11.188228761799,11.237830319888735,9.887083448085928,11.154818769317224,11.882845188284518,9.322276236774378,9.613259668508286,9.384746243266232,10.276117278679193,10.252808988764045,11.129522231427783,10.519050248481502,10.897611858358495,11.17614269788183,9.956958393113343,9.506137596345988,10.517575422086908,9.17151565530618,10.569404352220293,0.9203351044200304,9.827393510146674,10.56297724005367,11.148494634844864
43,11.654277997276726,9.765625,10.236220472440944,12.740781507980186,9.765735252610781,9.19476177208136,10.027397260273972,10.070126227208977,10.8085579327591,12.406119610570236,11.994342291371995,9.630459126539753,10.307262569832403,10.240797121505674,11.045861297539151,10.882675438596491,9.327303561334087,9.648382559774966,9.191583610188262,10.550458715596331,9.047884187082406,10.333048676345005,9.169453734671126,11.076662908680946,9.59865282065675,11.104895104895105,10.540992749581706,12.457434733257662,9.90154711673699,11.384360320530533,10.802469135802468,10.022271714922049,9.15319265552206,10.549694614103275,10.208623087621698,9.914624070503994,11.772969935375105,11.07391910739191,9.007720903631684,9.558011049723756,9.583215197051318,10.389980074010817,9.297752808988765,10.35625517812759,10.381004969630037,10.129014548449081,10.535117056856187,9.985652797704446,9.962888952326578,10.711320232493772,9.17151565530618,10.300331948523713,0.9060126925436671,9.634939984848556,10.222421780031322,10.779681909975295
44,11.654277997276726,9.486607142857142,10.29246344206974,13.070996147495872,11.00762066045724,9.696294232376706,10.32876712328767,10.659186535764375,10.8085579327591,14.575799721835883,11.852899575671854,9.266517357222845,10.307262569832403,10.102407971215056,10.542505592841163,10.718201754385964,9.609949123798756,9.338959212376933,9.330011074197122,10.235091743119266,8.797327394209354,10.105323085681754,10.451505016722408,10.822998872604284,9.486387875385912,11.524475524475525,10.290016731734523,11.833144154370034,9.817158931082982,11.135672837800497,9.820426487093153,9.771714922048998,9.016168813373527,10.855080510827317,11.015299026425591,10.492977141283392,11.520089912896882,11.324965132496514,9.408064054904203,10.303867403314918,9.07286645874681,11.130088243666382,10.140449438202246,10.52195526097763,10.022087244616234,10.815262146582487,10.507246376811594,10.329985652797705,9.820154153582642,11.043454193191254,8.672762538099196,10.42198148899142,1.0468751178210327,9.783075924307495,10.318014846560036,10.847060101271559
45,11.657068238130314,9.598214285714286,10.32058492688414,12.658227848101266,10.668924640135478,10.197826692672054,10.383561643835616,10.715287517531555,11.336482356210057,14.659248956884563,12.164073550212164,9.630459126539753,10.977653631284916,10.572931082203155,11.325503355704699,10.9375,10.005652911249294,9.507735583684951,9.994462901439645,10.435779816513762,9.187082405345212,10.475377170509537,11.09253065774805,10.851183765501691,9.093460566937974,12.307692307692308,10.68042387060792,11.975028376844495,10.09845288326301,12.130422768720642,10.353535353535353,10.300668151447661,8.98876404494382,11.16046640755136,11.349095966620306,10.795923987882126,10.930036527114357,11.352859135285913,9.150700600514728,11.077348066298342,9.299688120215482,11.158553942499289,10.252808988764045,10.825738746202706,10.546659304251795,10.760362338731815,10.925306577480491,10.616929698708752,10.048529831572937,10.905065042900636,9.254641174840676,10.680708952146695,1.0254245725433495,10.12329633561527,10.674674255371698,11.088735009885623
46,11.657068238130314,9.765625,10.433070866141732,12.355531095211887,10.104431272932542,9.640568403455001,10.21917808219178,10.350631136044882,11.364267852181161,15.13212795549374,11.654879773691656,9.602463605823068,10.754189944134078,10.766675892610019,11.465324384787472,11.293859649122808,9.723007348784623,9.817158931082982,9.579180509413067,10.579128440366972,9.60467706013363,10.845431255337319,10.618729096989966,11.048478015783541,9.879315183833848,11.776223776223777,11.377579475738985,11.464245175936435,9.90154711673699,10.693561757391544,10.886644219977553,10.690423162583519,8.851740202795286,10.716268739589117,11.070931849791377,10.52051776370146,9.721831975273954,11.436541143654114,9.293680297397769,10.939226519337018,9.526509781684151,9.59294050668944,9.662921348314606,10.687655343827672,10.739922694643843,10.760362338731815,10.925306577480491,10.215208034433285,10.077076791321725,10.406864101854413,9.476309226932669,10.560199413551816,0.9963986106053176,9.778508482770746,10.59892876867847,10.935746533872885
47,11.657068238130314,9.514508928571429,9.476940382452193,13.593835993395706,10.38667795653401,10.58790749512399,9.753424657534246,10.91164095371669,11.280911364267853,13.296244784422809,12.050919377652052,9.546472564389697,10.698324022346368,11.126487683365625,10.794183445190157,10.74561403508772,9.723007348784623,9.254571026722926,9.828349944629014,10.980504587155963,9.465478841870825,10.44691147167663,10.172798216276476,11.076662908680946,8.476003367948358,12.867132867132867,10.317902955939767,14.103291713961408,9.70464135021097,12.489638021552915,11.64421997755331,11.1358574610245,8.659906823787338,10.272071071626874,10.959666203059806,10.217570917102726,11.885361056476539,10.711297071129707,9.293680297397769,10.74585635359116,8.931102920328891,10.959294050668944,10.224719101123595,9.997238331952499,10.353395913859746,10.595662915179798,10.479375696767,11.047345767575322,10.048529831572937,11.154165513423747,8.86672208367969,10.617080552509522,1.2052959417581828,9.77215597930794,10.533641595945495,11.06933362340454
48,11.657068238130314,9.375,9.730033745781776,14.034122179416622,10.640699971775332,10.002786291446085,9.753424657534246,10.687237026647967,11.669908307863295,15.716272600834492,12.560113154172562,9.546472564389697,10.726256983240223,11.181843343481871,11.129753914988815,10.718201754385964,10.005652911249294,9.620253164556962,10.382059800664452,10.636467889908257,9.326280623608017,10.475377170509537,10.005574136008919,11.217587373167982,8.476003367948358,12.923076923076923,10.206358059118795,12.031782065834278,9.198312236286919,11.356728378004973,11.139169472502806,10.579064587973273,8.303644834201151,10.577456968350916,11.599443671766343,10.630680253373727,10.677156504636134,10.906555090655509,9.579639691163855,11.215469613259668,9.016161043379643,11.500142328494164,10.308988764044944,9.969621651477492,10.353395913859746,10.65056272303047,10.479375696767,10.645624103299857,10.248358549814444,10.54525325214503,8.977556109725686,10.62473922839649,1.2867782772762701,9.97791281146964,10.578260778162093,11.136815583124308
49,11.657068238130314,9.207589285714286,9.67379077615298,11.337369290038525,10.30200395145357,9.139035943159653,9.808219178082192,10.098176718092567,10.308419005279244,14.82614742698192,10.919377652050919,8.846584546472565,9.776536312849162,9.49349570993634,10.290827740492169,10.581140350877192,9.468626342566422,9.0014064697609,8.970099667774086,10.034403669724771,8.518930957683741,9.934528892684314,9.503901895206242,10.456595264937993,9.289924221161943,9.538461538461538,9.788064696040157,10.272417707150964,9.648382559774966,9.17380491848577,9.25925925925926,9.632516703786191,8.933954508084406,9.966685174902832,10.34770514603616,9.997245937758194,9.497049733071087,10.683403068340306,8.807549327995424,9.41988950276243,9.186277289481145,8.738969541702248,9.49438202247191,9.969621651477492,9.828823854224185,9.415317046390339,10.451505016722408,9.239598278335723,9.42049671709963,9.382784389703847,9.11609864228318,9.77994791001871,0.9420904197318484,9.244513523566606,9.585489121123864,10.082233456000619
50,11.657068238130314,10.016741071428571,10.826771653543307,13.263621353880023,10.330228619813717,9.166898857620508,10.767123287671234,10.743338008415147,11.308696860238955,14.631432545201669,11.654879773691656,9.826427771556551,10.837988826815643,10.102407971215056,11.409395973154362,11.842105263157894,9.242509892594686,10.379746835443038,9.634551495016613,10.95183486238532,9.521158129175946,11.130088243666382,9.894091415830546,11.33032694475761,10.019646365422396,11.076923076923077,10.987172336865589,11.52099886492622,10.126582278481013,10.472506217187068,10.185185185185185,10.077951002227172,9.619073718827076,11.16046640755136,11.126564673157164,9.832002203249793,10.705254284911492,11.799163179916318,9.808407206176723,9.94475138121547,9.810036858519988,9.962994591517221,9.803370786516854,10.88097210715272,10.960795140806184,11.199560801537196,11.538461538461538,10.100430416068866,10.333999429060805,10.379186271796291,9.504017733444167,10.634976794267587,0.98532120930249,9.949312183790909,10.426126526315052,11.129207351039078
